cid,zcmb,MU_SH0ES,u_mean,g_mean,r_mean,i_mean,z_mean,u_median,g_median,r_median,i_median,z_median,z_diff_mean,z_diff_median
1346966,0.33513,41.0242,20.42310984375,19.87486328125,19.32949265625,19.1540290625,18.73550640625,19.996164999999998,19.72456,19.00357,18.860905000000002,18.39677,-4.972656249998389e-05,-9.049999999999331e-05
1347120,0.17955,39.5509,20.197951351351353,19.485233783783784,18.785577972972973,18.28100189189189,18.099858513513514,19.631815000000003,18.905245,18.15196,17.698005000000002,17.590525,-2.5454054054040328e-05,-3.61999999999862e-05
2008050,0.04627,36.2636,18.85202909090909,17.329386363636363,16.59571909090909,16.19694363636364,16.186295454545455,17.87447,16.53148,15.8447,15.44321,15.14893,1.3045454545456184e-05,0.000101299999999998
2008051,0.03835,36.0125,21.871112727272727,21.46954181818182,20.21213818181818,19.728263636363636,19.017360909090907,22.84844,22.78214,21.77055,20.73897,19.71671,8.524090909090672e-05,0.000133679999999997
03D1au,0.50309,42.1444,21.4474168,20.6234983,20.1315904,19.6242789,19.3740841,21.477649999999997,20.81487,20.152099999999997,19.677265,19.359715,-7.270400000003556e-05,-7.66000000000377e-05
03D1aw,0.58073,42.7061,21.0881775,20.4020473,20.131680799999998,19.7232928,19.601387,21.160105,20.621434999999998,20.27377,19.816245000000002,19.524575,-9.737799999997222e-05,-0.000109099999999973
03D1ax,0.49572,42.0817,21.8100829,20.9207057,20.2088859,19.6060741,19.3130364,21.830750000000002,21.07641,20.21298,19.54045,19.279995,-0.0001156549999999954,-0.00012404999999998602
03D1bp,0.34594,41.3318,20.791738571428574,20.181688142857144,19.60127357142857,19.315417571428572,18.81529957142857,20.329259999999998,20.005670000000002,19.394415000000002,18.960054999999997,18.554724999999998,2.755285714283337e-05,2.599999999997045e-05
03D1co,0.67767,43.2251,21.6375023,20.9066756,20.572611600000002,20.259390800000002,19.9829832,21.573355,20.928465000000003,20.707725,20.38472,19.957745,-0.00017886999999999949,-0.00019339999999995401
03D1fc,0.33094,41.0098,21.02401037037037,20.221708703703705,19.500463333333332,19.24835111111111,18.732210185185185,20.89869,20.29663,19.436705,19.07866,18.583545,4.971666666664983e-05,0.00010794999999999535
03D1fq,0.79858,43.4338,20.9953256,20.534558699999998,20.3418681,20.251224999999998,19.977869000000002,20.970195,20.646925,20.539630000000002,20.474784999999997,20.12219,-0.00020260199999995354,-0.000200049999999951
03D4at,0.63223,42.8493,21.3961905,20.6890648,20.3737545,19.936387500000002,19.7894078,21.40777,20.78857,20.50799,19.995085,19.888915,-0.00018747399999995826,-0.0001866499999999545
03D4au,0.46641,42.3424,21.8333627,20.980822200000002,20.2188306,19.6639503,19.3301071,21.96799,21.158925,20.175535,19.566294999999997,19.258065000000002,1.1470000000085823e-06,2.525000000000435e-05
03D4cz,0.69316,42.9162,21.298795100000003,20.6120955,20.3292412,20.0407121,19.7835403,21.34356,20.629015000000003,20.404525,20.063495,19.865435,-0.00016953999999999431,-0.00015124999999999102
03D4dh,0.62523,42.6577,21.4176683,20.761299800000003,20.409576,19.9795771,19.8365964,21.43108,20.91588,20.59941,20.06492,19.883045000000003,-0.0002250789999999521,-0.0002118999999999865
03D4dy,0.60826,42.5904,21.231407800000003,20.694380000000002,20.2897271,19.8197343,19.639899800000002,21.307615,20.79112,20.41943,19.863605,19.657835,-0.00022675500000002473,-0.0002428500000000715
03D4fd,0.78905,43.3837,21.081975699999997,20.5506397,20.3173301,20.1769792,19.9047733,21.040419999999997,20.591775,20.416075,20.40903,19.97327,-0.00016998100000002758,-0.000173950000000033
03D4gf,0.57829,42.4174,21.4509423,20.737622599999998,20.3454589,19.8868441,19.712562000000002,21.404675,20.64291,20.37364,19.84011,19.7066,-0.00017287299999996748,-0.0001531499999999345
03D4gg,0.59028,42.5156,21.7164133,21.0623555,20.5564064,20.065186699999998,19.9099419,21.827705,21.179009999999998,20.624515000000002,19.908605,19.77447,-0.0001859260000000281,-0.0001860000000000745
04D1aj,0.71964,42.97,21.346838299999998,20.736100500000003,20.473564200000002,20.197916199999998,19.8516501,21.20106,20.58905,20.41179,20.24691,19.886195,-0.00020922899999994485,-0.00019429999999998
04D1de,0.7666,43.4224,21.447657500000002,20.8425713,20.6015031,20.3846126,20.0386192,21.386245000000002,20.852105,20.668695,20.473875,20.09082,-0.00022669599999995137,-0.00021219999999994
04D1hd,0.36791,41.4699,20.476869230769232,20.006181025641023,19.487783846153846,19.25392576923077,18.81603769230769,20.19417,19.817929999999997,19.34614,19.057875,18.581364999999998,3.2512820512673337e-06,5.099999999980115e-06
04D1hx,0.55875,42.2975,21.431316700000004,20.646642,20.230824600000002,19.7907815,19.6032785,21.535330000000002,20.874625,20.32828,19.65768,19.431675,-0.0001386089999999693,-0.000139349999999982
04D1jg,0.58294,42.5408,21.707905,20.9968853,20.531193899999998,19.9828089,19.8180956,21.545565,21.168235,20.581195,19.952894999999998,19.666305,-0.00018013000000002136,-0.00016040000000006
04D1kj,0.58375,42.4765,21.2718548,20.5969573,20.2919816,19.8598759,19.704082800000002,21.306925,20.767485,20.493145,19.886085,19.774214999999998,-0.0001264409999999891,-0.000133649999999985
04D1ks,0.79656,42.9026,21.1271718,20.629169,20.4590247,20.3419244,20.023854,21.29412,20.791220000000003,20.653415000000003,20.549084999999998,20.20187,-0.0002597700000000442,-0.00026180000000003347
04D1oh,0.58873,42.5021,21.664513699999997,20.871762699999998,20.415791,19.91683,19.7511331,21.69776,20.866464999999998,20.547415,19.883115,19.645935,-0.0001817519999999769,-0.000185900000000016
04D1pc,0.7686,43.2929,21.125075499999998,20.5525895,20.31227,20.1275944,19.8401815,21.108600000000003,20.73393,20.452984999999998,20.324495,19.931784999999998,-0.0002425829999999558,-0.000236999999999931
04D1pg,0.5138,42.2567,21.6369772,20.8067128,20.2724478,19.7918145,19.5866439,21.416204999999998,20.823155,20.352800000000002,19.74426,19.517405,-0.00019821700000003346,-0.00022260000000001652
04D1pp,0.73362,42.9845,21.0520417,20.507839399999998,20.2341052,20.0411502,19.7510887,21.12437,20.555965,20.30988,20.145490000000002,19.776455,-0.00020976400000004739,-0.000207000000000012
04D1pu,0.63771,42.5298,21.382147399999997,20.7433868,20.3346563,19.9970709,19.843630700000002,21.34001,20.86963,20.51897,20.136654999999998,19.86046,-0.00018735299999999536,-0.000195749999999994
04D1qd,0.7656,43.2369,21.2719962,20.812318599999998,20.5515942,20.3249047,20.0239904,21.34097,20.787515,20.580815,20.461775000000003,20.029465000000002,-0.0002450119999999451,-0.00024074999999995552
04D1rh,0.43487,41.7828,21.2969364,20.537041600000002,19.9579888,19.5108881,19.2011832,21.23931,20.754820000000002,19.892395,19.426425000000002,19.10393,-7.3073999999979e-05,-7.05999999999762e-05
04D1sa,0.58375,42.6489,21.2718548,20.5969573,20.2919816,19.8598759,19.704082800000002,21.306925,20.767485,20.493145,19.886085,19.774214999999998,-0.0001264409999999891,-0.000133649999999985
04D1si,0.70064,42.917,21.2484866,20.6506507,20.3786619,20.135241100000002,19.8951451,21.08396,20.600335,20.455815,20.261215,19.95686,-0.0001869380000000383,-0.00017690000000003498
04D1sk,0.66207,42.9793,21.4553892,20.793044899999998,20.4287156,20.0134942,19.8040938,21.291265,20.755955,20.48647,20.172255,19.854465,-0.00023621400000005302,-0.00023035000000004552
04D2an,0.62188,42.5894,21.322650199999998,20.6627577,20.3671057,19.9400133,19.8133925,21.22673,20.691765,20.434055,19.926975,19.74577,-0.0001417519999999858,-0.00011915000000001149
04D2cf,0.37059,41.3759,20.65334414285714,20.240655285714286,19.690201714285713,19.407607428571428,18.890145142857143,20.63448,20.14024,19.610815000000002,19.25265,18.82116,1.2058571428600893e-05,-1.8749999999984e-05
04D2fp,0.41664,41.7295,21.184522315789472,20.44315947368421,19.82822105263158,19.44490936842105,19.126935789473684,21.03513,20.34208,19.81536,19.35476,19.05242,-1.7600000000010572e-05,-4.13000000000218e-05
04D2fs,0.35858,41.1484,20.777415897435898,20.224373846153846,19.620765384615385,19.338767307692308,18.890753205128206,20.642175,20.349225,19.54559,19.333005,18.896504999999998,-2.8491025641035667e-05,-2.770000000001935e-05
04D2gb,0.45169,41.5892,20.9340385,20.257266400000002,19.675098900000002,19.3326274,19.050158,20.899595,20.302079999999997,19.73297,19.10312,18.862569999999998,-0.00013710499999997937,-0.000130799999999986
04D2gc,0.52277,42.3496,21.853845200000002,20.924433399999998,20.3940499,19.8702404,19.5939644,21.360585,20.824545,20.441455,19.853095,19.497365000000002,-7.978699999995101e-05,-8.094999999996849e-05
04D2gp,0.734,43.22,21.228219199999998,20.694508799999998,20.4534285,20.2456623,19.9509437,21.17378,20.718539999999997,20.481920000000002,20.273405,19.917299999999997,-0.00020453399999998697,-0.000187800000000015
04D2iu,0.70197,42.8962,21.518168099999997,20.8394116,20.4717585,20.1759231,19.8869698,21.207085,20.70074,20.495784999999998,20.231985,19.84515,-0.0001938349999999763,-0.0001933999999999545
04D2ja,0.74202,43.4813,21.1300138,20.610813800000003,20.4395399,20.2526845,19.9843039,21.39471,20.816319999999997,20.649160000000002,20.375895,20.131230000000002,-0.0002285820000000145,-0.00024394999999999249
04D2kr,0.74613,42.9817,21.187624200000002,20.5819297,20.3616396,20.1557708,19.9419507,21.35591,20.736885,20.516995,20.284425,20.04681,-0.00021186199999996005,-0.000219499999999983
04D2mc,0.34957,41.005,20.795819078947368,20.293625263157896,19.74171289473684,19.529055131578946,19.00481842105263,20.75147,20.27227,19.51828,19.288505,18.75206,-2.9244736842101792e-05,-8.110000000000055e-05
04D2mh,0.59184,42.4508,21.384694,20.757800200000002,20.3998156,19.9591244,19.7337492,21.384639999999997,20.62387,20.401985,19.855694999999997,19.639200000000002,-0.00016775300000003904,-0.00017295000000006
04D2mj,0.51475,42.3259,21.913675200000004,20.991625,20.3314968,19.8077879,19.5083581,21.93177,21.125500000000002,20.329140000000002,19.5614,19.30114,-0.00014572600000004466,-0.000129300000000054
04D3co,0.62063,42.6988,21.598462100000003,20.789112799999998,20.4012164,19.9294975,19.8002052,21.26839,20.78548,20.43869,19.872415,19.71703,-0.00016709800000001295,-0.00016304999999999749
04D3cy,0.64364,42.7992,21.3533197,20.68172,20.3728276,19.9868599,19.8028774,21.34883,20.7674,20.48471,20.093355000000003,19.779139999999998,-0.00020243099999998806,-0.000212600000000007
04D3do,0.61064,42.6686,21.4118971,20.711655399999998,20.362573299999998,19.9332648,19.7666944,21.47001,20.93866,20.41829,19.843384999999998,19.704845,-0.00018757199999996327,-0.000197300000000011
04D3ez,0.26348,40.3997,20.174809152542373,19.726298813559325,19.01135779661017,18.702196949152544,18.252562203389832,19.89029,19.45751,18.79852,18.47051,18.0694,4.1015254237293225e-05,9.63999999999964e-05
04D3fk,0.35833,41.2423,20.933292613636365,20.37694340909091,19.75401284090909,19.48396965909091,19.062078749999998,20.740775,20.500515,19.80085,19.44322,18.896504999999998,-1.908977272725453e-05,-2.24499999999794e-05
04D3fq,0.74269,43.0825,21.4993573,20.884247300000002,20.589320999999998,20.3307834,19.9626189,21.399385000000002,20.882645,20.689685,20.476155,19.977175000000003,-0.00022009499999995976,-0.0002283499999999325
04D3gt,0.45155,41.7162,20.9988532,20.3035294,19.7911501,19.362048,19.0600679,21.067210000000003,20.452775,19.795659999999998,19.14177,18.930735,-0.00015389600000000698,-0.000181049999999988
04D3hn,0.5526,42.1938,21.430787,20.6341671,20.2059662,19.7098862,19.544744700000003,21.400885000000002,20.798189999999998,20.223695,19.674934999999998,19.503795,-0.0001317559999999771,-0.0001270499999999615
04D3kr,0.33753,41.1477,21.37239338709677,20.602932580645163,19.88075806451613,19.62697564516129,19.066981612903223,21.171345000000002,20.647109999999998,19.65847,19.41235,18.86339,-3.6949999999999645e-05,-5.4550000000014296e-05
04D3ks,0.75068,42.9012,21.2617669,20.710337300000003,20.5057225,20.3253345,20.0036886,21.226925,20.703405,20.541345,20.403195,20.04592,-0.00021931300000001277,-0.00022745000000001748
04D3nh,0.34051,41.1737,20.60873922077922,20.022182597402598,19.46413857142857,19.25136012987013,18.768675974025975,20.20782,19.89648,19.3026,18.79251,18.31465,1.167662337664188e-05,-2.89999999997236e-06
04D4an,0.61125,42.9049,21.365699300000003,20.7387041,20.2649431,19.7248831,19.5790066,21.495015000000002,20.947245000000002,20.435985000000002,19.748355,19.532215,-0.00020984799999995877,-0.000210349999999914
04D4bq,0.54832,42.0235,21.6558171,20.9990724,20.4587626,19.9562838,19.7062453,21.60352,21.10791,20.439225,19.711695,19.52587,-0.00015305600000003106,-0.0001450000000000055
04D4fx,0.62723,42.585,21.4600254,20.766312,20.436180099999998,20.0080325,19.9030551,21.45606,20.849055,20.39379,19.932995,19.798685,-0.00017960899999995696,-0.0001701499999999795
04D4gg,0.42245,41.6483,21.2859519,20.517211000000003,19.9270239,19.5672265,19.286153,21.10402,20.57705,19.931475,19.35541,19.053425,-3.4121999999992454e-05,-3.48499999999751e-05
04D4hu,0.70115,43.0968,21.8301293,21.076246700000002,20.707894999999997,20.3349362,19.9843318,21.72401,21.11017,20.73049,20.343845,19.950544999999998,-0.00021172400000005274,-0.0002204500000000385
04D4ib,0.69716,42.9692,21.3397541,20.7386201,20.497613500000003,20.2222463,19.9609106,21.356935,20.832485,20.6637,20.23517,20.051315000000002,-0.00020871800000000175,-0.00021474999999998551
04D4ic,0.68517,43.0166,21.5387034,20.868368500000003,20.630704299999998,20.351574,20.1073649,21.547335,20.979515,20.780865,20.433390000000003,20.15345,-0.00021326399999994263,-0.0002070999999999595
04D4id,0.76707,43.5587,21.4154864,20.768748900000002,20.5186967,20.2890085,20.0074112,21.45832,20.9895,20.709755,20.44945,20.071805,-0.0002283540000000291,-0.000208700000000061
04D4im,0.7491,42.9396,21.1518478,20.626712299999998,20.4703743,20.3029753,19.9810268,21.201835,20.65595,20.520535000000002,20.357025,19.942235,-0.00023974299999998956,-0.0002305999999999695
04D4in,0.51435,42.2259,22.1999363,21.2791839,20.6199514,20.1055358,19.869079799999998,22.176990000000004,21.46396,20.603775,19.919545,19.632804999999998,-0.0001710449999999771,-0.0002040999999999845
04D4jr,0.4684,41.9733,21.4304527,20.6040634,20.0457043,19.5458437,19.3143338,21.373545,20.956805,20.226995,19.550145,19.274855000000002,-8.740499999998304e-05,-7.14500000000006e-05
04D4ju,0.47039,42.2151,21.5427563,20.7370612,20.1479734,19.756141,19.4533517,21.446875,20.851095,20.169505,19.705965,19.413035,-7.125599999997498e-05,-6.134999999998775e-05
05D1cb,0.63071,42.6632,21.1834958,20.534829100000003,20.266893500000002,19.8535012,19.717366600000002,21.15352,20.583585,20.424225,20.032555000000002,19.711669999999998,-0.0001687219999999908,-0.000175299999999989
05D1cc,0.56276,42.4296,21.2259548,20.565296800000002,20.2074171,19.767142,19.6019355,21.15583,20.5185,20.22406,19.75128,19.55019,-0.00010508000000003603,-9.590000000003755e-05
05D1ck,0.61571,42.7085,21.5263297,20.8174869,20.3719538,19.8845264,19.739844,21.701735,21.24115,20.51903,19.889870000000002,19.69726,-0.00019224299999997605,-0.00020289999999995002
05D1dn,0.56475,42.4873,21.5591523,20.7477907,20.3503392,19.8304327,19.6023183,21.417279999999998,20.900154999999998,20.452735,19.784415000000003,19.587375,-0.00014142799999997092,-0.0001488499999999775
05D1dx,0.57875,42.4272,21.790053200000003,20.918439499999998,20.4719408,19.9486476,19.754026,21.546815000000002,20.961135,20.481389999999998,19.952815,19.796435,-0.00018941699999998465,-0.0002008499999999745
05D1ee,0.55775,42.4389,21.390474100000002,20.7312133,20.262979599999998,19.8743005,19.6877292,21.254675,20.73254,20.388955000000003,19.783315,19.563409999999998,-0.00011928499999997427,-0.0001065999999999565
05D1eo,0.73562,43.1807,21.4066481,20.8206966,20.5251397,20.2920828,19.960911499999998,21.35557,20.841295000000002,20.573545000000003,20.315465,19.947454999999998,-0.00023908300000004715,-0.00024880000000004855
05D1hm,0.58575,42.707,21.395545000000002,20.7550727,20.3932473,19.8928098,19.7468137,21.29458,20.76088,20.404510000000002,19.846629999999998,19.695025,-0.00022754299999998853,-0.00023719999999999248
05D1if,0.76159,43.131,21.3841745,20.883338300000002,20.614839000000003,20.4267004,20.1175438,21.31392,20.92772,20.76443,20.558575,20.20616,-0.0002460099999999882,-0.0002532000000000085
05D1ix,0.48881,42.0842,21.815552200000003,20.8681366,20.2474268,19.7083798,19.4618711,21.72478,20.99111,20.204755,19.553359999999998,19.281385,-0.00012554000000002203,-0.000134150000000027
05D1ke,0.68867,42.8137,21.3976949,20.7726533,20.4736685,20.185252000000002,19.9221343,21.310715000000002,20.78429,20.55469,20.21096,19.902189999999997,-0.00021249500000000219,-0.000211499999999975
05D1kl,0.55875,42.7331,21.431316700000004,20.646642,20.230824600000002,19.7907815,19.6032785,21.535330000000002,20.874625,20.32828,19.65768,19.431675,-0.0001386089999999693,-0.000139349999999982
05D2ab,0.32454,41.0699,20.569784482758617,19.888694655172415,19.208278448275863,18.98905672413793,18.491515,20.117575000000002,19.739494999999998,18.962125,18.737715,18.201705,3.3689655172472926e-06,-2.4849999999992852e-05
05D2ac,0.48071,41.9748,21.7633575,20.816235900000002,20.0703776,19.4847555,19.173682499999998,21.910690000000002,21.139915000000002,20.137590000000003,19.47067,19.076075,-0.00010194500000002751,-0.00010245000000003149
